Date,Open,High,Low,Close,Adj Close,Volume
2010-09-09,102.500000,102.500000,101.139999,101.320000,83.939079,26500
2010-09-10,101.680000,101.860001,101.300003,101.779999,84.320168,8600
2010-09-13,102.959999,103.139999,102.500000,103.059998,85.380585,33700
2010-09-14,102.839996,103.480003,102.379997,103.040001,85.364029,59400
2010-09-15,102.620003,103.379997,102.400002,103.300003,85.579399,9200
2010-09-16,103.019997,103.320000,102.699997,103.260002,85.546272,59500
2010-09-17,103.879997,103.879997,103.019997,103.360001,85.629135,49300
2010-09-20,103.739998,105.040001,103.459999,105.040001,87.020943,19000
2010-09-21,105.019997,105.440002,104.279999,104.720001,86.755821,19200
2010-09-22,104.559998,105.040001,103.959999,104.160004,86.291901,18100
2010-09-23,103.320000,104.339996,103.120003,103.300003,85.579399,33300
2010-09-24,103.940002,104.900002,103.860001,104.839996,87.326958,24100
2010-09-27,104.980003,104.980003,104.339996,104.339996,86.910469,15000
2010-09-28,104.320000,105.019997,103.419998,105.019997,87.476883,49800
2010-09-29,104.580002,104.919998,104.220001,104.519997,87.060387,15900
2010-09-30,105.199997,105.680000,103.959999,104.360001,86.927139,44700
2010-10-01,105.080002,105.160004,104.160004,104.720001,87.227005,17100
2010-10-04,105.260002,105.260002,103.500000,103.839996,86.494011,88700
2010-10-05,105.019997,106.199997,104.820000,106.120003,88.393135,19800
2010-10-06,106.120003,106.279999,105.620003,105.940002,88.243256,276900
2010-10-07,106.500000,106.500000,105.320000,105.879997,88.193237,49900
2010-10-08,106.019997,106.739998,105.660004,106.680000,88.859581,61500
2010-10-11,106.720001,106.839996,106.279999,106.500000,88.709641,14200
2010-10-12,106.379997,107.239998,105.739998,107.120003,89.226105,42000
2010-10-13,107.580002,108.279999,107.239998,107.760002,89.759178,74400
2010-10-14,107.699997,107.820000,106.800003,107.360001,89.426018,19100
2010-10-15,108.040001,108.080002,106.720001,107.559998,89.592583,54900
2010-10-18,107.620003,108.440002,107.440002,108.339996,90.242279,22800
2010-10-19,107.139999,107.680000,106.019997,106.620003,88.809624,38500
2010-10-20,106.940002,108.160004,106.940002,107.760002,89.759178,22800
2010-10-21,108.260002,108.760002,107.300003,107.919998,89.892456,29400
2010-10-22,108.160004,108.199997,107.940002,108.180000,90.109016,24800
2010-10-25,109.019997,109.279999,108.459999,108.500000,90.375580,29600
2010-10-26,107.919998,108.559998,107.879997,108.480003,90.358910,15000
2010-10-27,107.739998,108.220001,107.220001,108.139999,90.075722,17100
2010-10-28,108.760002,108.820000,107.760002,108.220001,90.142349,19200
2010-10-29,108.099998,108.419998,108.000000,108.300003,90.208977,13400
2010-11-01,108.919998,109.419998,107.760002,108.360001,90.258942,51500
2010-11-02,109.220001,109.419998,108.860001,109.199997,90.958649,26100
