Date,Open,High,Low,Close,Adj Close,Volume
2013-04-18,50.150002,50.150002,50.150002,50.150002,44.358742,100
2013-04-19,50.150002,50.150002,50.150002,50.150002,44.358742,0
2013-04-22,50.209999,50.209999,50.209999,50.209999,44.411808,100
2013-04-23,50.910000,50.980000,50.910000,50.980000,45.092892,200
2013-04-24,50.619999,50.619999,50.619999,50.619999,44.774475,200
2013-04-25,51.220001,51.220001,51.220001,51.220001,45.305183,600
2013-04-26,51.430000,51.430000,51.200001,51.200001,45.287487,600
2013-04-29,51.220001,51.450001,51.220001,51.450001,45.508614,4600
2013-04-30,51.279999,51.619999,51.279999,51.619999,45.658989,4800
2013-05-01,50.490002,50.490002,50.490002,50.490002,44.659481,900
2013-05-02,50.490002,50.490002,50.490002,50.490002,44.659481,0
2013-05-03,52.119999,52.139999,51.980000,52.029999,46.021641,2400
2013-05-06,52.430000,52.430000,52.430000,52.430000,46.375454,100
2013-05-07,52.110001,52.240002,52.110001,52.240002,46.207390,1000
2013-05-08,52.340000,52.340000,52.320000,52.320000,46.278156,2100
2013-05-09,52.410000,52.410000,52.200001,52.230000,46.198544,4200
2013-05-10,52.230000,52.230000,52.230000,52.230000,46.198544,0
2013-05-13,52.389999,52.389999,52.389999,52.389999,46.340061,200
2013-05-14,52.869999,52.950001,52.869999,52.950001,46.835400,2500
2013-05-15,52.990002,53.180000,52.990002,53.160000,47.021152,500
2013-05-16,53.790001,53.790001,53.000000,53.000000,46.879623,900
2013-05-17,53.130001,53.130001,53.130001,53.130001,46.994617,400
2013-05-20,53.389999,53.400002,53.279999,53.290001,47.136139,7600
2013-05-21,53.430000,53.430000,53.430000,53.430000,47.259979,200
2013-05-22,53.540001,53.540001,52.820000,52.820000,46.720413,1400
2013-05-23,52.200001,52.580002,52.200001,52.560001,46.490444,4800
2013-05-24,52.400002,52.400002,52.279999,52.320000,46.278156,3000
2013-05-28,52.980000,52.980000,52.660000,52.700001,46.614269,2000
2013-05-29,52.099998,52.099998,52.099998,52.099998,46.083546,200
2013-05-30,52.389999,52.389999,52.389999,52.389999,46.340061,300
2013-05-31,52.389999,52.389999,52.389999,52.389999,46.340061,200
2013-06-03,51.520000,51.619999,51.520000,51.619999,45.658989,200
2013-06-04,51.730000,51.750000,51.450001,51.450001,45.508614,2500
2013-06-05,51.000000,51.000000,50.980000,50.980000,45.092892,400
2013-06-06,50.830002,50.830002,50.830002,50.830002,44.960224,100
2013-06-07,51.830002,51.849998,51.830002,51.849998,45.862438,1200
2013-06-10,52.270000,52.270000,51.930000,51.930000,45.933189,3700
2013-06-11,51.849998,51.849998,51.849998,51.849998,45.862438,500
2013-06-12,51.750000,51.750000,51.430000,51.430000,45.490929,1100
2013-06-13,51.750000,51.750000,51.090000,51.240002,45.322876,700
2013-06-14,51.959999,51.959999,51.959999,51.959999,45.959736,2100
2013-06-17,51.990002,51.990002,51.990002,51.990002,45.986271,300
2013-06-18,51.990002,51.990002,51.990002,51.990002,45.986271,0
2013-06-19,51.990002,51.990002,51.990002,51.990002,45.986271,0
2013-06-20,50.759998,50.759998,50.490002,50.490002,44.659481,4100
2013-06-21,50.639999,50.639999,50.639999,50.639999,44.792160,300
2013-06-24,50.639999,50.639999,50.639999,50.639999,44.792160,0
2013-06-25,50.639999,50.639999,50.639999,50.639999,44.792160,0
2013-06-26,51.070000,51.070000,51.070000,51.070000,45.172493,500
2013-06-27,51.290001,51.290001,51.290001,51.290001,45.557110,300
2013-06-28,51.310001,51.310001,51.310001,51.310001,45.574867,100
2013-07-01,51.389999,51.389999,51.389999,51.389999,45.645931,1000
2013-07-02,51.389999,51.389999,51.389999,51.389999,45.645931,0
2013-07-03,50.480000,51.349998,50.480000,51.349998,45.610394,2500
2013-07-05,51.349998,51.349998,51.349998,51.349998,45.610394,0
2013-07-08,52.049999,52.049999,52.049999,52.049999,46.232159,200
2013-07-09,52.049999,52.049999,52.049999,52.049999,46.232159,0
2013-07-10,52.049999,52.049999,52.049999,52.049999,46.232159,0
2013-07-11,53.040001,53.040001,53.040001,53.040001,47.111507,1000
2013-07-12,53.040001,53.040001,53.040001,53.040001,47.111507,0
2013-07-15,53.040001,53.040001,53.040001,53.040001,47.111507,0
2013-07-16,53.040001,53.040001,53.040001,53.040001,47.111507,0
2013-07-17,53.040001,53.040001,53.040001,53.040001,47.111507,0
2013-07-18,53.040001,53.040001,53.040001,53.040001,47.111507,0
2013-07-19,53.040001,53.040001,53.040001,53.040001,47.111507,0
2013-07-22,52.889999,55.950001,52.889999,54.000000,47.964195,1600
2013-07-23,54.000000,54.000000,54.000000,54.000000,47.964195,0
