Date,Open,High,Low,Close,Adj Close,Volume
2013-04-18,50.919998,50.919998,50.919998,50.919998,46.898434,400
2013-04-19,50.919998,50.919998,50.919998,50.919998,46.898434,0
2013-04-22,50.919998,50.919998,50.919998,50.919998,46.898434,0
2013-04-23,52.220001,52.220001,52.220001,52.220001,48.095753,600
2013-04-24,51.700001,51.700001,51.560001,51.560001,47.487885,1100
2013-04-25,51.810001,51.810001,51.810001,51.810001,47.718147,400
2013-04-26,51.770000,51.770000,51.770000,51.770000,47.681301,100
2013-04-29,51.849998,52.200001,51.849998,52.070000,47.957607,4800
2013-04-30,51.619999,51.930000,51.619999,51.840000,47.745773,1400
2013-05-01,51.799999,51.799999,51.799999,51.799999,47.708935,100
2013-05-02,51.820000,52.040001,51.820000,52.029999,47.920765,2500
2013-05-03,52.650002,52.730000,52.599998,52.619999,48.464169,1000
2013-05-06,53.060001,53.060001,52.500000,52.540001,48.390491,19500
2013-05-07,52.590000,52.590000,52.549999,52.560001,48.408916,1500
2013-05-08,52.740002,52.820000,52.740002,52.820000,48.648365,1600
2013-05-09,52.860001,52.910000,52.770000,52.830002,48.657578,4700
2013-05-10,53.490002,53.490002,52.950001,52.950001,48.768112,700
2013-05-13,53.189999,53.200001,53.090000,53.090000,48.897045,4200
2013-05-14,53.320000,53.560001,53.320000,53.549999,49.320728,2200
2013-05-15,53.740002,54.029999,53.709999,53.730000,49.486496,3400
2013-05-16,53.580002,53.619999,53.500000,53.500000,49.274666,5700
2013-05-17,53.599998,53.599998,53.369999,53.389999,49.173351,2800
2013-05-20,53.400002,53.400002,53.299999,53.320000,49.108883,4300
2013-05-21,53.540001,53.549999,53.540001,53.549999,49.320728,600
2013-05-22,53.880001,53.880001,53.259998,53.259998,49.053619,1900
2013-05-23,52.669998,53.139999,52.669998,53.139999,48.943096,700
2013-05-24,53.180000,53.180000,53.130001,53.169998,48.970734,1200
2013-05-28,53.810001,53.860001,53.259998,53.410000,49.191769,4000
2013-05-29,53.000000,53.000000,52.619999,52.689999,48.528645,2500
2013-05-30,52.889999,52.919998,52.730000,52.730000,48.565472,13000
2013-05-31,52.529999,52.540001,52.000000,52.000000,47.893124,2400
2013-06-03,51.500000,51.709999,51.439999,51.709999,47.626030,2100
2013-06-04,51.639999,51.680000,51.279999,51.680000,47.598419,8400
2013-06-05,51.259998,51.270000,50.810001,50.970001,46.944477,5400
2013-06-06,50.660000,51.349998,50.660000,51.349998,47.294476,9900
2013-06-07,52.009998,52.209999,51.910000,52.209999,48.086544,1300
2013-06-10,53.000000,53.000000,52.000000,52.110001,47.994446,8500
2013-06-11,51.590000,52.130001,51.590000,51.869999,47.773407,14500
2013-06-12,52.139999,52.139999,51.299999,51.330002,47.276054,3400
2013-06-13,51.020000,51.980000,51.020000,51.980000,47.874706,2100
2013-06-14,52.130001,52.130001,52.029999,52.029999,47.920765,700
2013-06-17,52.500000,52.500000,52.150002,52.150002,48.031284,600
2013-06-18,52.419998,52.419998,52.369999,52.369999,48.233917,1000
2013-06-19,52.500000,52.500000,51.869999,51.869999,47.773407,1100
2013-06-20,51.099998,51.099998,50.189999,50.189999,46.226086,2300
2013-06-21,50.619999,50.619999,50.049999,50.439999,46.456341,1600
2013-06-24,50.070000,50.119999,49.709999,50.119999,46.161617,600
2013-06-25,50.520000,50.570000,50.509998,50.570000,46.576080,14600
2013-06-26,51.490002,51.490002,50.980000,51.020000,46.990528,1400
2013-06-27,51.450001,51.500000,51.369999,51.369999,47.496284,2500
2013-06-28,51.139999,51.470001,51.139999,51.369999,47.496284,2500
2013-07-01,51.520000,51.520000,51.470001,51.470001,47.588745,900
2013-07-02,51.599998,51.599998,51.369999,51.369999,47.496284,1300
2013-07-03,51.209999,51.430000,51.209999,51.430000,47.551758,700
2013-07-05,51.830002,51.939999,51.700001,51.939999,48.023308,2200
2013-07-08,52.200001,52.230000,52.130001,52.230000,48.291431,700
2013-07-09,52.560001,52.669998,52.560001,52.590000,48.624283,1900
2013-07-10,52.619999,52.680000,52.610001,52.610001,48.642784,201100
2013-07-11,53.290001,53.580002,53.279999,53.580002,49.539635,27300
2013-07-12,53.619999,53.720001,53.540001,53.700001,49.650593,11000
2013-07-15,53.709999,53.910000,53.700001,53.820000,49.761532,102400
2013-07-16,53.900002,53.930000,53.500000,53.610001,49.567368,37100
2013-07-17,53.750000,53.860001,53.740002,53.860001,49.798519,33400
2013-07-18,53.889999,54.110001,53.889999,54.110001,50.029667,30400
2013-07-19,54.279999,54.389999,54.279999,54.349998,50.251564,1700
2013-07-22,55.049999,55.049999,54.340000,54.419998,50.316288,1700
2013-07-23,54.500000,54.500000,54.270000,54.330002,50.233086,2000
2013-07-24,54.480000,54.480000,54.020000,54.139999,50.057404,88900
2013-07-25,54.259998,54.549999,54.160000,54.549999,50.436489,128000
2013-07-26,54.340000,54.680000,54.119999,54.680000,50.556686,31600
2013-07-29,54.709999,54.709999,54.410000,54.599998,50.482723,4600
2013-07-30,54.790001,54.790001,54.430000,54.490002,50.381012,25600
2013-07-31,54.750000,54.750000,54.430000,54.439999,50.334782,4200
2013-08-01,54.959999,54.959999,54.730000,54.900002,50.760098,11100
2013-08-02,54.900002,55.160000,54.830002,55.160000,51.000484,25400
2013-08-05,55.040001,55.090000,54.980000,55.000000,50.852562,7500
2013-08-06,55.410000,55.410000,54.560001,54.799999,50.667633,15100
2013-08-07,55.119999,55.119999,54.369999,54.599998,50.482723,57200
2013-08-08,54.799999,54.799999,54.470001,54.660000,50.538193,6000
2013-08-09,54.849998,54.849998,54.380001,54.520000,50.408756,7300
2013-08-12,54.770000,54.770000,54.270000,54.369999,50.270050,1200
2013-08-13,54.439999,54.560001,54.139999,54.419998,50.316288,8500
2013-08-14,54.400002,54.400002,53.959999,53.970001,49.900215,7600
2013-08-15,54.189999,54.189999,52.950001,53.040001,49.040352,6300
2013-08-16,52.750000,52.970001,52.700001,52.790001,48.809200,7600
2013-08-19,53.090000,60.099998,52.599998,52.700001,48.726002,6300
2013-08-20,52.400002,52.990002,52.400002,52.959999,48.966385,9900
2013-08-21,52.950001,52.950001,52.419998,52.599998,48.633537,10600
2013-08-22,52.730000,55.250000,52.730000,53.009998,49.012615,12400
2013-08-23,52.889999,53.160000,52.889999,53.160000,49.151306,6400
2013-08-26,53.240002,53.389999,52.970001,53.049999,49.049599,6700
2013-08-27,52.520000,52.590000,52.290001,52.290001,48.346909,6000
2013-08-28,51.860001,52.560001,51.860001,52.400002,48.448627,7000
2013-08-29,52.750000,52.830002,52.669998,52.669998,48.698246,5700
2013-08-30,52.490002,52.549999,52.419998,52.500000,48.541077,6000
2013-09-03,52.849998,52.950001,52.599998,52.799999,48.818447,24700
2013-09-04,52.939999,53.099998,52.900002,53.000000,49.003380,8100
2013-09-05,53.080002,53.080002,52.939999,52.939999,48.947887,3000
2013-09-06,53.130001,53.160000,52.990002,52.990002,48.994129,6200
2013-09-09,53.139999,53.380001,53.090000,53.369999,49.345467,113300
2013-09-10,54.150002,54.150002,53.490002,53.740002,49.687565,12900
2013-09-11,53.669998,53.869999,53.570000,53.869999,49.807758,3300
2013-09-12,53.650002,54.119999,53.650002,53.990002,49.918709,27700
2013-09-13,54.130001,54.259998,54.130001,54.250000,50.159111,3300
2013-09-16,54.720001,54.779999,54.560001,54.630001,50.510456,6100
2013-09-17,54.650002,54.790001,54.650002,54.759998,50.630653,20900
2013-09-18,54.660000,55.540001,54.660000,55.419998,51.240879,2400
2013-09-19,55.869999,55.869999,55.279999,55.410000,51.231636,17000
2013-09-20,55.270000,55.270000,55.020000,55.060001,50.908028,1300
2013-09-23,54.660000,54.990002,54.599998,54.689999,50.565918,3000
2013-09-24,54.939999,54.939999,54.279999,54.290001,50.384026,13500
2013-09-25,54.240002,54.310001,54.000000,54.020000,50.133453,2300
2013-09-26,54.330002,54.349998,54.090000,54.240002,50.337635,4700
2013-09-27,54.130001,54.299999,54.049999,54.209999,50.309788,15100
2013-09-30,53.919998,54.070000,53.860001,53.880001,50.003529,13400
2013-10-01,54.119999,54.410000,54.009998,54.340000,50.430431,8800
2013-10-02,54.119999,54.369999,53.959999,54.369999,50.458267,13100
2013-10-03,54.150002,54.180000,53.689999,53.849998,49.975681,3500
2013-10-04,54.250000,54.290001,54.189999,54.240002,50.337635,7000
2013-10-07,53.840000,53.970001,53.840000,53.889999,50.012814,3800
2013-10-08,53.599998,53.619999,53.029999,53.189999,49.363178,3000
2013-10-09,52.830002,53.119999,52.830002,52.990002,49.177567,4600
2013-10-10,53.790001,53.970001,53.730000,53.970001,50.087048,2900
2013-10-11,54.360001,54.599998,54.360001,54.590000,50.662453,1400
2013-10-14,54.209999,54.810001,54.209999,54.759998,50.820221,4600
2013-10-15,54.759998,54.880001,54.549999,54.549999,50.625332,14600
2013-10-16,55.000000,55.439999,54.860001,55.439999,51.451298,11700
2013-10-17,55.560001,56.130001,55.430000,56.130001,52.091644,24900
2013-10-18,56.369999,56.430000,56.009998,56.430000,52.370075,18300
2013-10-21,56.400002,56.400002,56.090000,56.200001,52.156616,7000
2013-10-22,56.560001,56.950001,56.560001,56.889999,52.796974,9100
